Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,RSI,Fetch_Time
2026-03-17 09:30:00+08:00,135.1999969482422,137.1999969482422,135.0,137.10000610351562,3578513,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:31:00+08:00,137.0,137.1999969482422,136.89999389648438,137.0,1048342,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:32:00+08:00,137.0,137.0,136.3000030517578,136.39999389648438,714751,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:33:00+08:00,136.39999389648438,136.89999389648438,136.1999969482422,136.8000030517578,605740,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:34:00+08:00,136.8000030517578,137.0,136.6999969482422,136.8000030517578,495512,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:35:00+08:00,136.8000030517578,137.10000610351562,136.6999969482422,136.89999389648438,738478,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:36:00+08:00,136.89999389648438,137.0,136.6999969482422,136.6999969482422,744932,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:37:00+08:00,136.6999969482422,136.6999969482422,136.3000030517578,136.60000610351562,414700,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:38:00+08:00,136.5,136.60000610351562,136.0,136.10000610351562,572989,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:39:00+08:00,136.10000610351562,136.1999969482422,135.6999969482422,135.8000030517578,491300,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:40:00+08:00,135.8000030517578,135.89999389648438,135.6999969482422,135.89999389648438,326283,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:41:00+08:00,135.89999389648438,136.10000610351562,135.6999969482422,135.6999969482422,380570,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:42:00+08:00,135.8000030517578,136.3000030517578,135.60000610351562,136.10000610351562,434200,0.0,0.0,,,,2026-03-17 14:44:52.557146
2026-03-17 09:43:00+08:00,136.10000610351562,136.3000030517578,136.0,136.3000030517578,426000,0.0,0.0,,,37.49994039529838,2026-03-17 14:44:52.557146
2026-03-17 09:44:00+08:00,136.1999969482422,136.39999389648438,136.10000610351562,136.39999389648438,199600,0.0,0.0,,,39.39371520520835,2026-03-17 14:44:52.557146
2026-03-17 09:45:00+08:00,136.39999389648438,136.5,136.1999969482422,136.39999389648438,213365,0.0,0.0,,,40.6248509875354,2026-03-17 14:44:52.557146
2026-03-17 09:46:00+08:00,136.39999389648438,136.8000030517578,136.39999389648438,136.6999969482422,352800,0.0,0.0,,,55.17250451189932,2026-03-17 14:44:52.557146
2026-03-17 09:47:00+08:00,136.6999969482422,137.0,136.6999969482422,136.89999389648438,668500,0.0,0.0,,,51.851705332165366,2026-03-17 14:44:52.557146
2026-03-17 09:48:00+08:00,136.89999389648438,137.3000030517578,136.8000030517578,137.1999969482422,1043310,0.0,0.0,,,56.66663275790159,2026-03-17 14:44:52.557146
2026-03-17 09:49:00+08:00,137.10000610351562,137.5,137.10000610351562,137.3000030517578,494687,0.0,0.0,136.55499954223632,,56.666853163926,2026-03-17 14:44:52.557146
2026-03-17 09:50:00+08:00,137.3000030517578,137.8000030517578,137.1999969482422,137.60000610351562,826846,0.0,0.0,136.57999954223632,,64.51631956920866,2026-03-17 14:44:52.557146
2026-03-17 09:51:00+08:00,137.60000610351562,137.8000030517578,137.5,137.6999969482422,657630,0.0,0.0,136.61499938964843,,67.74184021539567,2026-03-17 14:44:52.557146
2026-03-17 09:52:00+08:00,137.6999969482422,137.6999969482422,137.10000610351562,137.39999389648438,716700,0.0,0.0,136.66499938964844,,72.41362981047492,2026-03-17 14:44:52.557146
2026-03-17 09:53:00+08:00,137.5,138.0,137.39999389648438,137.8000030517578,1552100,0.0,0.0,136.71499938964843,,83.33333333333333,2026-03-17 14:44:52.557146
2026-03-17 09:54:00+08:00,137.8000030517578,138.0,137.6999969482422,137.8000030517578,892264,0.0,0.0,136.76499938964844,,82.7586751203599,2026-03-17 14:44:52.557146
2026-03-17 09:55:00+08:00,137.8000030517578,138.10000610351562,137.6999969482422,138.10000610351562,716078,0.0,0.0,136.825,,89.99994913762849,2026-03-17 14:44:52.557146
2026-03-17 09:56:00+08:00,138.0,138.1999969482422,137.89999389648438,138.0,636856,0.0,0.0,136.8900001525879,,85.18491308180934,2026-03-17 14:44:52.557146
2026-03-17 09:57:00+08:00,138.0,138.1999969482422,137.89999389648438,138.10000610351562,527481,0.0,0.0,136.9650001525879,,84.6151588955075,2026-03-17 14:44:52.557146
2026-03-17 09:58:00+08:00,138.10000610351562,138.10000610351562,137.6999969482422,137.6999969482422,665726,0.0,0.0,137.0449996948242,,72.41353909616589,2026-03-17 14:44:52.557146
2026-03-17 09:59:00+08:00,137.6999969482422,137.8000030517578,137.60000610351562,137.8000030517578,296800,0.0,0.0,137.1449996948242,,73.33312988591686,2026-03-17 14:44:52.557146
2026-03-17 10:00:00+08:00,137.6999969482422,137.89999389648438,137.5,137.6999969482422,633700,0.0,0.0,137.2349998474121,,67.8568314587148,2026-03-17 14:44:52.557146
2026-03-17 10:01:00+08:00,137.6999969482422,137.8000030517578,137.39999389648438,137.60000610351562,315600,0.0,0.0,137.3300003051758,,62.96298389375529,2026-03-17 14:44:52.557146
2026-03-17 10:02:00+08:00,137.60000610351562,137.6999969482422,137.1999969482422,137.3000030517578,277000,0.0,0.0,137.3900001525879,,51.851935575021194,2026-03-17 14:44:52.557146
2026-03-17 10:03:00+08:00,137.3000030517578,137.6999969482422,137.3000030517578,137.6999969482422,339400,0.0,0.0,137.45999984741212,,56.66649712629063,2026-03-17 14:44:52.557146
2026-03-17 10:04:00+08:00,137.6999969482422,137.89999389648438,137.60000610351562,137.89999389648438,210860,0.0,0.0,137.5349998474121,,55.17215978448458,2026-03-17 14:44:52.557146
2026-03-17 10:05:00+08:00,137.89999389648438,138.0,137.8000030517578,137.89999389648438,284000,0.0,0.0,137.6099998474121,,53.5713312588895,2026-03-17 14:44:52.557146
2026-03-17 10:06:00+08:00,138.0,138.0,137.89999389648438,138.0,193100,0.0,0.0,137.675,,61.53841639475105,2026-03-17 14:44:52.557146
2026-03-17 10:07:00+08:00,138.0,138.0,137.8000030517578,137.89999389648438,184185,0.0,0.0,137.725,,52.17368229011179,2026-03-17 14:44:52.557146
2026-03-17 10:08:00+08:00,137.89999389648438,138.10000610351562,137.89999389648438,137.89999389648438,332370,0.0,0.0,137.7599998474121,,52.17368229011179,2026-03-17 14:44:52.557146
2026-03-17 10:09:00+08:00,137.89999389648438,138.10000610351562,137.8000030517578,138.0,471382,0.0,0.0,137.7949996948242,,47.6189438195716,2026-03-17 14:44:52.557146
2026-03-17 10:10:00+08:00,138.0,138.10000610351562,137.89999389648438,138.0,285400,0.0,0.0,137.81499938964845,,50.0,2026-03-17 14:44:52.557146
2026-03-17 10:11:00+08:00,138.0,138.10000610351562,137.89999389648438,138.0,192800,0.0,0.0,137.82999954223632,,47.36829424991969,2026-03-17 14:44:52.557146
2026-03-17 10:12:00+08:00,137.89999389648438,138.0,137.6999969482422,137.6999969482422,371508,0.0,0.0,137.84499969482422,,50.0,2026-03-17 14:44:52.557146
2026-03-17 10:13:00+08:00,137.6999969482422,137.8000030517578,137.5,137.6999969482422,254500,0.0,0.0,137.83999938964843,,47.05866513481492,2026-03-17 14:44:52.557146
2026-03-17 10:14:00+08:00,137.6999969482422,138.0,137.6999969482422,137.89999389648438,293501,0.0,0.0,137.84499893188476,,55.555461365659305,2026-03-17 14:44:52.557146
2026-03-17 10:15:00+08:00,138.0,138.10000610351562,137.8000030517578,138.10000610351562,299156,0.0,0.0,137.84499893188476,,63.157725666559585,2026-03-17 14:44:52.557146
2026-03-17 10:16:00+08:00,138.0,138.10000610351562,137.89999389648438,138.0,138200,0.0,0.0,137.84499893188476,,70.58781291231723,2026-03-17 14:44:52.557146
2026-03-17 10:17:00+08:00,138.0,138.10000610351562,137.5,137.5,278715,0.0,0.0,137.81499862670898,,44.44463282104318,2026-03-17 14:44:52.557146
2026-03-17 10:18:00+08:00,137.5,137.60000610351562,137.5,137.60000610351562,126900,0.0,0.0,137.80999908447265,,41.177051357998096,2026-03-17 14:44:52.557146
2026-03-17 10:19:00+08:00,137.60000610351562,137.6999969482422,137.5,137.6999969482422,187300,0.0,0.0,137.80499877929688,137.30399963378906,44.44463282104318,2026-03-17 14:44:52.557146
2026-03-17 10:20:00+08:00,137.60000610351562,137.89999389648438,137.60000610351562,137.89999389648438,390500,0.0,0.0,137.81499862670898,137.31999938964844,47.36829424991969,2026-03-17 14:44:52.557146
2026-03-17 10:21:00+08:00,137.8000030517578,138.0,137.8000030517578,138.0,157603,0.0,0.0,137.8349983215332,137.33999938964843,52.631705750080314,2026-03-17 14:44:52.557146
2026-03-17 10:22:00+08:00,138.0,138.0,137.6999969482422,137.8000030517578,193100,0.0,0.0,137.8599983215332,137.36799957275392,47.61928981958482,2026-03-17 14:44:52.557146
2026-03-17 10:23:00+08:00,137.8000030517578,137.89999389648438,137.60000610351562,137.8000030517578,328701,0.0,0.0,137.864998626709,137.3879995727539,45.000114440044854,2026-03-17 14:44:52.557146
2026-03-17 10:24:00+08:00,137.89999389648438,137.89999389648438,137.60000610351562,137.6999969482422,116300,0.0,0.0,137.85499877929686,137.4059994506836,42.857142857142854,2026-03-17 14:44:52.557146
2026-03-17 10:25:00+08:00,137.6999969482422,137.6999969482422,137.39999389648438,137.39999389648438,242300,0.0,0.0,137.8299987792969,137.4159994506836,37.5,2026-03-17 14:44:52.557146
2026-03-17 10:26:00+08:00,137.3000030517578,137.39999389648438,137.1999969482422,137.3000030517578,239600,0.0,0.0,137.79499893188478,137.42799957275392,40.909280066583435,2026-03-17 14:44:52.557146
2026-03-17 10:27:00+08:00,137.3000030517578,137.5,137.1999969482422,137.5,283100,0.0,0.0,137.77499923706054,137.4459994506836,45.83341280588987,2026-03-17 14:44:52.557146
2026-03-17 10:28:00+08:00,137.39999389648438,137.60000610351562,137.39999389648438,137.60000610351562,248560,0.0,0.0,137.7599998474121,137.4759994506836,43.47857815754906,2026-03-17 14:44:52.557146
2026-03-17 10:29:00+08:00,137.5,137.6999969482422,137.5,137.6999969482422,251500,0.0,0.0,137.74499969482423,137.5139993286133,40.908870223818994,2026-03-17 14:44:52.557146
2026-03-17 10:30:00+08:00,137.60000610351562,137.6999969482422,137.60000610351562,137.6999969482422,75400,0.0,0.0,137.72999954223633,137.54999938964843,42.85703905540418,2026-03-17 14:44:52.557146
2026-03-17 10:31:00+08:00,137.6999969482422,137.6999969482422,137.39999389648438,137.5,204000,0.0,0.0,137.70499954223632,137.5859994506836,50.0,2026-03-17 14:44:52.557146
2026-03-17 10:32:00+08:00,137.5,137.5,137.3000030517578,137.39999389648438,129300,0.0,0.0,137.68999938964845,137.61199920654298,44.444067681665594,2026-03-17 14:44:52.557146
2026-03-17 10:33:00+08:00,137.39999389648438,137.5,137.3000030517578,137.39999389648438,100290,0.0,0.0,137.67499923706055,137.6339990234375,41.17636499088959,2026-03-17 14:44:52.557146
2026-03-17 10:34:00+08:00,137.39999389648438,137.5,137.1999969482422,137.1999969482422,171000,0.0,0.0,137.63999938964844,137.64999908447265,29.411817504555202,2026-03-17 14:44:52.557146
2026-03-17 10:35:00+08:00,137.3000030517578,137.3000030517578,137.0,137.0,311000,0.0,0.0,137.58499908447266,137.66199920654296,22.222033840832808,2026-03-17 14:44:52.557146
2026-03-17 10:36:00+08:00,137.10000610351562,137.1999969482422,137.0,137.10000610351562,195900,0.0,0.0,137.53999938964844,137.66999938964844,29.411817504555202,2026-03-17 14:44:52.557146
2026-03-17 10:37:00+08:00,137.10000610351562,137.39999389648438,137.10000610351562,137.1999969482422,489600,0.0,0.0,137.52499923706054,137.6759994506836,33.3330507612492,2026-03-17 14:44:52.557146
2026-03-17 10:38:00+08:00,137.1999969482422,137.5,137.10000610351562,137.3000030517578,208100,0.0,0.0,137.50999908447267,137.67799957275392,38.8889830795836,2026-03-17 14:44:52.557146
2026-03-17 10:39:00+08:00,137.39999389648438,137.5,137.3000030517578,137.5,116004,0.0,0.0,137.49999923706054,137.68199951171874,52.9413876671753,2026-03-17 14:44:52.557146
2026-03-17 10:40:00+08:00,137.39999389648438,137.60000610351562,137.39999389648438,137.5,207100,0.0,0.0,137.47999954223633,137.67999938964843,56.249940395014164,2026-03-17 14:44:52.557146
2026-03-17 10:41:00+08:00,137.5,137.60000610351562,137.39999389648438,137.5,76700,0.0,0.0,137.45499954223632,137.6759994506836,50.0,2026-03-17 14:44:52.557146
2026-03-17 10:42:00+08:00,137.5,137.60000610351562,137.39999389648438,137.5,108500,0.0,0.0,137.43999938964845,137.67799957275392,46.15357528522466,2026-03-17 14:44:52.557146
2026-03-17 10:43:00+08:00,137.5,137.60000610351562,137.5,137.5,96200,0.0,0.0,137.42499923706055,137.67199951171875,41.66677263074908,2026-03-17 14:44:52.557146
2026-03-17 10:44:00+08:00,137.60000610351562,137.89999389648438,137.60000610351562,137.8000030517578,176418,0.0,0.0,137.42999954223632,137.67199951171875,53.33353678385417,2026-03-17 14:44:52.557146
2026-03-17 10:45:00+08:00,137.8000030517578,137.89999389648438,137.8000030517578,137.8000030517578,84200,0.0,0.0,137.45,137.6659994506836,61.53855182694226,2026-03-17 14:44:52.557146
2026-03-17 10:46:00+08:00,137.89999389648438,137.89999389648438,137.8000030517578,137.89999389648438,80800,0.0,0.0,137.47999954223633,137.66399932861327,69.23094980985023,2026-03-17 14:44:52.557146
2026-03-17 10:47:00+08:00,137.89999389648438,137.89999389648438,137.6999969482422,137.6999969482422,262800,0.0,0.0,137.48999938964843,137.65599914550782,60.00020345259046,2026-03-17 14:44:52.557146
2026-03-17 10:48:00+08:00,137.6999969482422,137.8000030517578,137.60000610351562,137.6999969482422,238800,0.0,0.0,137.49499893188477,137.65599914550782,69.23094980985023,2026-03-17 14:44:52.557146
2026-03-17 10:49:00+08:00,137.6999969482422,137.6999969482422,137.39999389648438,137.5,174100,0.0,0.0,137.48499908447266,137.64999908447265,69.23094980985023,2026-03-17 14:44:52.557146
2026-03-17 10:50:00+08:00,137.5,137.8000030517578,137.3000030517578,137.6999969482422,184100,0.0,0.0,137.48499908447266,137.64999908447265,71.42857142857143,2026-03-17 14:44:52.557146
2026-03-17 10:51:00+08:00,137.6999969482422,138.0,137.6999969482422,137.89999389648438,291382,0.0,0.0,137.50499877929687,137.65599884033202,73.33346896839365,2026-03-17 14:44:52.557146
2026-03-17 10:52:00+08:00,137.89999389648438,137.89999389648438,137.60000610351562,137.60000610351562,152603,0.0,0.0,137.51499938964844,137.66199890136718,58.823793409868145,2026-03-17 14:44:52.557146
2026-03-17 10:53:00+08:00,137.60000610351562,137.6999969482422,137.5,137.60000610351562,172593,0.0,0.0,137.525,137.65999908447264,53.3336046062135,2026-03-17 14:44:52.557146
2026-03-17 10:54:00+08:00,137.60000610351562,137.6999969482422,137.5,137.5,56185,0.0,0.0,137.54000015258788,137.65199920654297,50.0,2026-03-17 14:44:52.557146
2026-03-17 10:55:00+08:00,137.60000610351562,137.6999969482422,137.5,137.60000610351562,100800,0.0,0.0,137.57000045776368,137.6459994506836,52.9413876671753,2026-03-17 14:44:52.557146
2026-03-17 10:56:00+08:00,137.60000610351562,137.6999969482422,137.5,137.60000610351562,45300,0.0,0.0,137.59500045776366,137.6379995727539,52.9413876671753,2026-03-17 14:44:52.557146
2026-03-17 10:57:00+08:00,137.6999969482422,137.6999969482422,137.60000610351562,137.60000610351562,57800,0.0,0.0,137.61500091552733,137.63199981689453,52.9413876671753,2026-03-17 14:44:52.557146
2026-03-17 10:58:00+08:00,137.6999969482422,137.8000030517578,137.60000610351562,137.6999969482422,176475,0.0,0.0,137.63500061035157,137.62799987792968,46.666395393786495,2026-03-17 14:44:52.557146
2026-03-17 10:59:00+08:00,137.6999969482422,137.8000030517578,137.5,137.60000610351562,247759,0.0,0.0,137.64000091552734,137.62,43.74994039387726,2026-03-17 14:44:52.557146
2026-03-17 11:00:00+08:00,137.60000610351562,137.60000610351562,137.39999389648438,137.39999389648438,211700,0.0,0.0,137.63500061035157,137.6079998779297,35.29395924961854,2026-03-17 14:44:52.557146
2026-03-17 11:01:00+08:00,137.5,137.60000610351562,137.39999389648438,137.60000610351562,59200,0.0,0.0,137.64000091552734,137.6,47.05908752277603,2026-03-17 14:44:52.557146
2026-03-17 11:02:00+08:00,137.5,137.6999969482422,137.5,137.6999969482422,116602,0.0,0.0,137.65000076293944,137.6,50.0,2026-03-17 14:44:52.557146
2026-03-17 11:03:00+08:00,137.60000610351562,137.6999969482422,137.60000610351562,137.6999969482422,58600,0.0,0.0,137.66000061035157,137.6,56.249940395014164,2026-03-17 14:44:52.557146
2026-03-17 11:04:00+08:00,137.6999969482422,137.6999969482422,137.5,137.6999969482422,97360,0.0,0.0,137.65500030517578,137.59600006103517,50.0,2026-03-17 14:44:52.557146
2026-03-17 11:05:00+08:00,137.6999969482422,137.8000030517578,137.60000610351562,137.6999969482422,157100,0.0,0.0,137.65,137.5879998779297,41.66677263074908,2026-03-17 14:44:52.557146
2026-03-17 11:06:00+08:00,137.8000030517578,137.8000030517578,137.60000610351562,137.6999969482422,250600,0.0,0.0,137.6400001525879,137.58199981689452,55.55499042096875,2026-03-17 14:44:52.557146
2026-03-17 11:07:00+08:00,137.6999969482422,137.8000030517578,137.60000610351562,137.6999969482422,431400,0.0,0.0,137.6400001525879,137.58599975585938,55.55499042096875,2026-03-17 14:44:52.557146
2026-03-17 11:08:00+08:00,137.6999969482422,137.6999969482422,137.5,137.5,174301,0.0,0.0,137.63000030517577,137.58399963378906,50.0,2026-03-17 14:44:52.557146
2026-03-17 11:09:00+08:00,137.60000610351562,137.89999389648438,137.5,137.89999389648438,342500,0.0,0.0,137.65,137.58799957275392,61.53810038029955,2026-03-17 14:44:52.557146
2026-03-17 11:10:00+08:00,137.89999389648438,138.0,137.8000030517578,137.89999389648438,317100,0.0,0.0,137.6599998474121,137.58799957275392,61.53810038029955,2026-03-17 14:44:52.557146
2026-03-17 11:11:00+08:00,137.89999389648438,138.0,137.8000030517578,137.89999389648438,207452,0.0,0.0,137.6599998474121,137.5859994506836,61.53810038029955,2026-03-17 14:44:52.557146
2026-03-17 11:12:00+08:00,137.8000030517578,138.0,137.8000030517578,137.89999389648438,213300,0.0,0.0,137.67499923706055,137.5879992675781,58.33322736925092,2026-03-17 14:44:52.557146
2026-03-17 11:13:00+08:00,138.0,138.0,137.8000030517578,138.0,217600,0.0,0.0,137.69499893188475,137.59199920654297,66.66624281572656,2026-03-17 14:44:52.557146
2026-03-17 11:14:00+08:00,138.0,138.0,137.6999969482422,137.8000030517578,147420,0.0,0.0,137.70999908447266,137.59399932861328,66.66709052299632,2026-03-17 14:44:52.557146
2026-03-17 11:15:00+08:00,137.8000030517578,138.10000610351562,137.6999969482422,138.10000610351562,658100,0.0,0.0,137.73499908447266,137.6079995727539,69.23094980985023,2026-03-17 14:44:52.557146
2026-03-17 11:16:00+08:00,138.0,138.1999969482422,138.0,138.10000610351562,215619,0.0,0.0,137.75999908447267,137.62399963378905,66.66709052299632,2026-03-17 14:44:52.557146
2026-03-17 11:17:00+08:00,138.1999969482422,138.1999969482422,138.0,138.10000610351562,160900,0.0,0.0,137.78499908447264,137.6359997558594,66.66709052299632,2026-03-17 14:44:52.557146
2026-03-17 11:18:00+08:00,138.1999969482422,138.1999969482422,138.10000610351562,138.1999969482422,78200,0.0,0.0,137.80999908447265,137.64799957275392,69.23094980985023,2026-03-17 14:44:52.557146
2026-03-17 11:19:00+08:00,138.1999969482422,138.5,138.10000610351562,138.5,425900,0.0,0.0,137.85499877929686,137.66399963378908,75.00023841994334,2026-03-17 14:44:52.557146
2026-03-17 11:20:00+08:00,138.5,138.5,138.3000030517578,138.39999389648438,236800,0.0,0.0,137.90499877929688,137.67799957275392,70.5881824954448,2026-03-17 14:44:52.557146
2026-03-17 11:21:00+08:00,138.3000030517578,138.39999389648438,138.10000610351562,138.1999969482422,187000,0.0,0.0,137.93499832153321,137.69199951171876,63.15793700509163,2026-03-17 14:44:52.557146
2026-03-17 11:22:00+08:00,138.1999969482422,138.3000030517578,138.10000610351562,138.10000610351562,185600,0.0,0.0,137.9549987792969,137.70599975585938,66.6669492387508,2026-03-17 14:44:52.557146
2026-03-17 11:23:00+08:00,138.1999969482422,138.1999969482422,137.8000030517578,137.89999389648438,153900,0.0,0.0,137.964998626709,137.71599975585937,50.0,2026-03-17 14:44:52.557146
2026-03-17 11:24:00+08:00,137.89999389648438,138.0,137.60000610351562,137.8000030517578,210200,0.0,0.0,137.96999893188476,137.72799987792968,47.05908752277603,2026-03-17 14:44:52.557146
